issue_d,addr_state,loan_amnt
2017-11,US.NE,3229950
2017-11,US.NH,3322675
2017-11,US.NJ,24478825
2017-11,US.NM,3086250
2017-11,US.NV,8933700
2017-11,US.NY,50745850
2017-11,US.OH,19058675
2017-11,US.OK,6175550
2017-11,US.OR,7156225
2017-11,US.PA,20447375
2017-11,US.RI,2496950
2017-11,US.SC,8536075
2017-11,US.SD,1597825
2017-11,US.TN,9612875
2017-11,US.TX,55207225
2017-11,US.UT,4846500
2017-11,US.VA,17885975
2017-11,US.VT,1380825
2017-11,US.WA,12894650
2017-11,US.WI,7974075
2017-11,US.WV,1440550
2017-11,US.WY,1526225
2017-12,US.AK,1326400
2017-12,US.AL,6319050
2017-12,US.AR,4059275
2017-12,US.AZ,14227000
2017-12,US.CA,87133900
2017-12,US.CO,12973025
2017-12,US.CT,9324625
2017-12,US.DC,1259825
2017-12,US.DE,1713175
2017-12,US.FL,43646325
2017-12,US.GA,19621450
2017-12,US.HI,2647575
2017-12,US.ID,2101225
2017-12,US.IL,25455850
2017-12,US.IN,9324300
2017-12,US.KS,5003350
2017-12,US.KY,5057950
2017-12,US.LA,6082525
2017-12,US.MA,14391375
2017-12,US.MD,14316000
2017-12,US.ME,1922150
2017-12,US.MI,13629125
2017-12,US.MN,9532875
2017-12,US.MO,9439000
2017-12,US.MS,3953325
2017-12,US.MT,1681850
2017-12,US.NC,14913150
2017-12,US.ND,1346775
2017-12,US.NE,2692625
2017-12,US.NH,2576600
2017-12,US.NJ,20986575
2017-12,US.NM,2823800
2017-12,US.NV,8829100
2017-12,US.NY,47024975
2017-12,US.OH,16876775
2017-12,US.OK,5014925
2017-12,US.OR,6325225
2017-12,US.PA,18008050
2017-12,US.RI,2154475
2017-12,US.SC,6788175
2017-12,US.SD,1242275
2017-12,US.TN,9113825
2017-12,US.TX,53797725
2017-12,US.UT,3804850
2017-12,US.VA,15815150
2017-12,US.VT,1266825
2017-12,US.WA,13358450
2017-12,US.WI,7671750
2017-12,US.WV,4293900
2017-12,US.WY,1121000
2018-01,US.AK,1678900
2018-01,US.AL,6586100
2018-01,US.AR,4172550
2018-01,US.AZ,12760950
2018-01,US.CA,85069925
2018-01,US.CO,13488875
2018-01,US.CT,8755925
2018-01,US.DC,1168175
2018-01,US.DE,1472475
2018-01,US.FL,42119550
2018-01,US.GA,20108975
2018-01,US.HI,2375425
2018-01,US.ID,1975800
2018-01,US.IL,23898125
2018-01,US.IN,9667150
2018-01,US.KS,4234400
2018-01,US.KY,4556800
2018-01,US.LA,5682375
2018-01,US.MA,13037775
2018-01,US.MD,14357650
2018-01,US.ME,1872400
2018-01,US.MI,15122650
2018-01,US.MN,9761075
2018-01,US.MO,8881450
2018-01,US.MS,3720525
2018-01,US.MT,1786400
2018-01,US.NC,16932700
2018-01,US.ND,1280850
2018-01,US.NE,2365125
2018-01,US.NH,2719450
2018-01,US.NJ,21727925
2018-01,US.NM,2539525
2018-01,US.NV,8898100
2018-01,US.NY,42819450
2018-01,US.OH,17327550
2018-01,US.OK,5432975
2018-01,US.OR,6663175
2018-01,US.PA,17220950
2018-01,US.RI,2415450
2018-01,US.SC,7995225
2018-01,US.SD,1037675
2018-01,US.TN,9023525
2018-01,US.TX,51691475
2018-01,US.UT,3781175
2018-01,US.VA,17655050
2018-01,US.VT,988600
2018-01,US.WA,12893150
2018-01,US.WI,7660425
2018-01,US.WV,3817225
2018-01,US.WY,1075975
2018-02,US.AK,1726900
2018-02,US.AL,5824400
2018-02,US.AR,3553425
2018-02,US.AZ,12706550
2018-02,US.CA,75322350
2018-02,US.CO,12990425
2018-02,US.CT,8289800
2018-02,US.DC,915625
2018-02,US.DE,1488150
2018-02,US.FL,37262050
2018-02,US.GA,18622750
2018-02,US.HI,2264175
2018-02,US.ID,1978150
2018-02,US.IL,21308975
2018-02,US.IN,8795925
2018-02,US.KS,4043200
2018-02,US.KY,4769750
2018-02,US.LA,5516475
2018-02,US.MA,12113975
2018-02,US.MD,13997500
2018-02,US.ME,1482650
2018-02,US.MI,13124325
2018-02,US.MN,9198000
2018-02,US.MO,8169475
2018-02,US.MS,3202650
2018-02,US.MT,1222575
2018-02,US.NC,14783800
2018-02,US.ND,1299150
2018-02,US.NE,2515800
2018-02,US.NH,2310725
2018-02,US.NJ,19712650
2018-02,US.NM,2551250
2018-02,US.NV,7876800
2018-02,US.NY,43237400
2018-02,US.OH,15965900
2018-02,US.OK,4877450
2018-02,US.OR,6204600
2018-02,US.PA,15358925
2018-02,US.RI,1870475
2018-02,US.SC,7335700
2018-02,US.SD,1101275
2018-02,US.TN,9568800
2018-02,US.TX,44537575
2018-02,US.UT,3624675
2018-02,US.VA,14113075
2018-02,US.VT,1269400
2018-02,US.WA,11734525
2018-02,US.WI,6569425
2018-02,US.WV,3294225
2018-02,US.WY,1489275
2018-03,US.AK,2210275
2018-03,US.AL,6845625
2018-03,US.AR,4181025
2018-03,US.AZ,14138950
2018-03,US.CA,83985700
2018-03,US.CO,14243825
2018-03,US.CT,11009225
2018-03,US.DC,1277475
2018-03,US.DE,1727925
2018-03,US.FL,45353375
2018-03,US.GA,20250850
2018-03,US.HI,2637375
2018-03,US.ID,2043725
2018-03,US.IL,25431800
2018-03,US.IN,11134450
2018-03,US.KS,5177850
2018-03,US.KY,5670200
2018-03,US.LA,5863100
2018-03,US.MA,14081700
2018-03,US.MD,15960600
2018-03,US.ME,1730250
2018-03,US.MI,15170175
2018-03,US.MN,10522625
2018-03,US.MO,10008900
2018-03,US.MS,4254875
2018-03,US.MT,1926050
2018-03,US.NC,16923825
2018-03,US.ND,1479225
2018-03,US.NE,2818375
2018-03,US.NH,3405125
2018-03,US.NJ,22894250
2018-03,US.NM,3335850
2018-03,US.NV,9053050
2018-03,US.NY,51743700
2018-03,US.OH,20112500
2018-03,US.OK,5628600
2018-03,US.OR,7514900
2018-03,US.PA,19317375
2018-03,US.RI,2401925
2018-03,US.SC,8164025
2018-03,US.SD,1388800
2018-03,US.TN,10112275
2018-03,US.TX,53374425
2018-03,US.UT,3660000
2018-03,US.VA,16805075
2018-03,US.VT,1535075
2018-03,US.WA,13382050
2018-03,US.WI,7773575
2018-03,US.WV,3540675
2018-03,US.WY,1210875
2018-04,US.AK,1660375
2018-04,US.AL,7895725
2018-04,US.AR,4674925
2018-04,US.AZ,15430225
2018-04,US.CA,95164300
2018-04,US.CO,16374025
2018-04,US.CT,11055275
2018-04,US.DC,1469075
2018-04,US.DE,1985825
2018-04,US.FL,46812875
2018-04,US.GA,23781575
2018-04,US.HI,2474225
2018-04,US.ID,1972900
2018-04,US.IL,28460000
2018-04,US.IN,11505425
2018-04,US.KS,5932050
2018-04,US.KY,5817675
2018-04,US.LA,6404500
2018-04,US.MA,16702625
2018-04,US.MD,17064100
2018-04,US.ME,1980300
2018-04,US.MI,15986375
2018-04,US.MN,11501300
2018-04,US.MO,10725775
2018-04,US.MS,4039075
2018-04,US.MT,1917600
2018-04,US.NC,19377875
2018-04,US.ND,1577750
2018-04,US.NE,2827675
2018-04,US.NH,3845075
2018-04,US.NJ,26084975
2018-04,US.NM,3867425
2018-04,US.NV,10494925
2018-04,US.NY,55008675
2018-04,US.OH,20339700
2018-04,US.OK,6009850
2018-04,US.OR,8687800
2018-04,US.PA,21916325
2018-04,US.RI,3136050
2018-04,US.SC,8334675
2018-04,US.SD,1275775
2018-04,US.TN,10830875
2018-04,US.TX,58884000
2018-04,US.UT,4631125
2018-04,US.VA,18946025
2018-04,US.VT,1583750
2018-04,US.WA,14938375
2018-04,US.WI,8686400
2018-04,US.WV,4133075
2018-04,US.WY,1133600
2018-05,US.AK,1675325
2018-05,US.AL,8034100
2018-05,US.AR,5874300
2018-05,US.AZ,17176825
2018-05,US.CA,100944900
2018-05,US.CO,16679125
2018-05,US.CT,11741625
2018-05,US.DC,1396600
2018-05,US.DE,2045300
2018-05,US.FL,55805975
2018-05,US.GA,25689850
2018-05,US.HI,3518000
2018-05,US.ID,2008700
2018-05,US.IL,29910450
2018-05,US.IN,11575400
2018-05,US.KS,5067800
2018-05,US.KY,6831775
2018-05,US.LA,8057000
2018-05,US.MA,16638575
2018-05,US.MD,18857900
2018-05,US.ME,2547075
2018-05,US.MI,17830425
2018-05,US.MN,10723850
2018-05,US.MO,10381475
2018-05,US.MS,4009875
2018-05,US.MT,1876425
2018-05,US.NC,20923975
2018-05,US.ND,1649850
2018-05,US.NE,3132975
2018-05,US.NH,3583850
2018-05,US.NJ,26790350
2018-05,US.NM,3391225
2018-05,US.NV,10930250
2018-05,US.NY,59115725
2018-05,US.OH,24337100
2018-05,US.OK,6845250
2018-05,US.OR,8092850
2018-05,US.PA,23291600
2018-05,US.RI,3089975
2018-05,US.SC,8718775
2018-05,US.SD,1019750
2018-05,US.TN,11198125
2018-05,US.TX,61075225
2018-05,US.UT,4561475
2018-05,US.VA,21562450
2018-05,US.VT,1869600
2018-05,US.WA,15344625
2018-05,US.WI,9721800
2018-05,US.WV,5091300
2018-05,US.WY,1461400
2018-06,US.AK,1834650
2018-06,US.AL,7706650
2018-06,US.AR,4878850
2018-06,US.AZ,17204250
2018-06,US.CA,89593075
2018-06,US.CO,14568875
2018-06,US.CT,10414650
2018-06,US.DC,1390550
2018-06,US.DE,1989525
2018-06,US.FL,50012150
2018-06,US.GA,23571925
2018-06,US.HI,2791250
2018-06,US.ID,2387775
2018-06,US.IL,26180500
2018-06,US.IN,11194475
2018-06,US.KS,4990775
2018-06,US.KY,6286850
2018-06,US.LA,7412975
2018-06,US.MA,15339150
2018-06,US.MD,16538700
2018-06,US.ME,2153075
2018-06,US.MI,15571600
2018-06,US.MN,10048575
2018-06,US.MO,10026300
2018-06,US.MS,4050375
2018-06,US.MT,1770275
2018-06,US.NC,18305075
2018-06,US.ND,1152150
2018-06,US.NE,3124225
2018-06,US.NH,3515775
2018-06,US.NJ,24673375
2018-06,US.NM,3975700
2018-06,US.NV,9904950
2018-06,US.NY,51140750
2018-06,US.OH,20986825
2018-06,US.OK,6759500
2018-06,US.OR,7399450
2018-06,US.PA,21380600
2018-06,US.RI,3099900
2018-06,US.SC,8271250
2018-06,US.SD,1272875
2018-06,US.TN,10410575
2018-06,US.TX,55977775
2018-06,US.UT,4442000
2018-06,US.VA,17791650
2018-06,US.VT,1145925
2018-06,US.WA,13590600
2018-06,US.WI,8544675
2018-06,US.WV,3536700
2018-06,US.WY,1081050
2018-07,US.AK,1341150
2018-07,US.AL,7586275
2018-07,US.AR,4881700
2018-07,US.AZ,16303925
2018-07,US.CA,96902650
2018-07,US.CO,13657250
2018-07,US.CT,12589175
2018-07,US.DC,1620775
2018-07,US.DE,1730325
2018-07,US.FL,49666300
2018-07,US.GA,23778375
2018-07,US.HI,2996350
2018-07,US.ID,2131500
2018-07,US.IL,29164750
2018-07,US.IN,10804500
2018-07,US.KS,5242475
2018-07,US.KY,6337650
2018-07,US.LA,7011825
2018-07,US.MA,16185000
2018-07,US.MD,17548500
2018-07,US.ME,2301075
2018-07,US.MI,15969200
2018-07,US.MN,10147425
2018-07,US.MO,10424700
2018-07,US.MS,3945800
2018-07,US.MT,1466400
2018-07,US.NC,18348050
2018-07,US.ND,1642625
2018-07,US.NE,3127725
2018-07,US.NH,3312325
2018-07,US.NJ,27659400
2018-07,US.NM,3636425
2018-07,US.NV,10197875
2018-07,US.NY,53707650
2018-07,US.OH,20810400
2018-07,US.OK,6920600
2018-07,US.OR,7415550
2018-07,US.PA,22305625
2018-07,US.RI,3025200
2018-07,US.SC,8878550
2018-07,US.SD,1277325
2018-07,US.TN,10659425
2018-07,US.TX,60919250
2018-07,US.UT,4368700
2018-07,US.VA,19434250
2018-07,US.VT,1342800
2018-07,US.WA,13679450
2018-07,US.WI,8729700
2018-07,US.WV,3862400
2018-07,US.WY,1015750
2018-08,US.AK,1726350
2018-08,US.AL,8119225
2018-08,US.AR,5355675
2018-08,US.AZ,18078150
2018-08,US.CA,101410450
2018-08,US.CO,16860550
2018-08,US.CT,11744550
2018-08,US.DC,1825050
2018-08,US.DE,2360625
2018-08,US.FL,56092900
2018-08,US.GA,23298075
2018-08,US.HI,3011025
2018-08,US.ID,2446100
2018-08,US.IL,29847350
2018-08,US.IN,11607225
2018-08,US.KS,6229800
2018-08,US.KY,6991675
2018-08,US.LA,8062800
2018-08,US.MA,17190500
2018-08,US.MD,19897500
2018-08,US.ME,2095250
2018-08,US.MI,17481775
2018-08,US.MN,12033675
2018-08,US.MO,11641300
2018-08,US.MS,4338575
2018-08,US.MT,1879500
2018-08,US.NC,19830725
2018-08,US.ND,1501975
2018-08,US.NE,3505450
2018-08,US.NH,3240750
2018-08,US.NJ,28324450
2018-08,US.NM,3277900
2018-08,US.NV,10803975
2018-08,US.NY,58831300
2018-08,US.OH,22533275
2018-08,US.OK,6861850
2018-08,US.OR,8682275
2018-08,US.PA,23758525
2018-08,US.RI,2981425
2018-08,US.SC,9254975
2018-08,US.SD,1357775
2018-08,US.TN,12052375
2018-08,US.TX,64140500
2018-08,US.UT,4961925
2018-08,US.VA,21130800
2018-08,US.VT,1391825
2018-08,US.WA,15362075
2018-08,US.WI,9064900
2018-08,US.WV,3367475
2018-08,US.WY,1891950
2018-09,US.AK,1214925
2018-09,US.AL,6746700
2018-09,US.AR,4951350
2018-09,US.AZ,15351925
2018-09,US.CA,88381925
2018-09,US.CO,14105975
2018-09,US.CT,9976025
2018-09,US.DC,1038350
2018-09,US.DE,2164325
2018-09,US.FL,47003925
2018-09,US.GA,20624925
2018-09,US.HI,3766725
2018-09,US.ID,1939600
2018-09,US.IL,27111375
2018-09,US.IN,10425300
2018-09,US.KS,5322500
2018-09,US.KY,5660650
2018-09,US.LA,6206125
2018-09,US.MA,14065150
2018-09,US.MD,16126000
2018-09,US.ME,2529475
2018-09,US.MI,16334100
2018-09,US.MN,10527050
2018-09,US.MO,10014150
2018-09,US.MS,3862150
2018-09,US.MT,1568475
2018-09,US.NC,15401900
2018-09,US.ND,1124650
2018-09,US.NE,2687300
2018-09,US.NH,3151800
2018-09,US.NJ,24150700
2018-09,US.NM,3169550
2018-09,US.NV,9048600
2018-09,US.NY,50886575
2018-09,US.OH,19705100
2018-09,US.OK,5803525
2018-09,US.OR,7974775
2018-09,US.PA,20062625
2018-09,US.RI,2702400
2018-09,US.SC,7700350
2018-09,US.SD,1096275
2018-09,US.TN,9793825
2018-09,US.TX,54593000
2018-09,US.UT,4180800
2018-09,US.VA,17138800
2018-09,US.VT,1296275
2018-09,US.WA,13543725
2018-09,US.WI,8300025
2018-09,US.WV,3438800
2018-09,US.WY,1424225
2018-10,US.AK,1644050
2018-10,US.AL,7798200
2018-10,US.AR,5446575
2018-10,US.AZ,17603250
2018-10,US.CA,107576750
2018-10,US.CO,15985750
2018-10,US.CT,12355250
2018-10,US.DC,1496800
2018-10,US.DE,2275700
2018-10,US.FL,54827300
2018-10,US.GA,24693425
2018-10,US.HI,3683050
2018-10,US.ID,2564925
2018-10,US.IL,30749200
2018-10,US.IN,12764025
2018-10,US.KS,5912050
2018-10,US.KY,7037975
2018-10,US.LA,7993050
2018-10,US.MA,16579025
2018-10,US.MD,19302975
2018-10,US.ME,2072225
2018-10,US.MI,17380875
2018-10,US.MN,11300750
2018-10,US.MO,10897000
2018-10,US.MS,3961000
2018-10,US.MT,2121125
2018-10,US.NC,20292675
2018-10,US.ND,1714850
2018-10,US.NE,3605325
2018-10,US.NH,3926750
2018-10,US.NJ,28627850
2018-10,US.NM,3523300
2018-10,US.NV,10866800
2018-10,US.NY,58852250
2018-10,US.OH,21990075
2018-10,US.OK,6740025
2018-10,US.OR,7717475
2018-10,US.PA,24346200
2018-10,US.RI,3894550
2018-10,US.SC,9654375
2018-10,US.SD,1828050
2018-10,US.TN,11481875
2018-10,US.TX,62691000
2018-10,US.UT,5002500
2018-10,US.VA,20267375
2018-10,US.VT,1640900
2018-10,US.WA,16107425
2018-10,US.WI,10035400
2018-10,US.WV,3833975
2018-10,US.WY,1468175
2018-11,US.AK,1259950
2018-11,US.AL,7758750
2018-11,US.AR,5068900
2018-11,US.AZ,15955825
2018-11,US.CA,93794550
2018-11,US.CO,15583425
2018-11,US.CT,10695325
2018-11,US.DC,1443750
2018-11,US.DE,2290850
2018-11,US.FL,48386175
2018-11,US.GA,23550250
2018-11,US.HI,3612525
2018-11,US.ID,2378050
2018-11,US.IL,25354825
2018-11,US.IN,10547650
2018-11,US.KS,4963750
2018-11,US.KY,6408450
2018-11,US.LA,6118050
2018-11,US.MA,14456600
2018-11,US.MD,17712125
2018-11,US.ME,1825375
2018-11,US.MI,16228375
2018-11,US.MN,11096400
2018-11,US.MO,9942975
2018-11,US.MS,4056100
2018-11,US.MT,1736800
2018-11,US.NC,18096100
2018-11,US.ND,1690500
2018-11,US.NE,3099150
2018-11,US.NH,3035850
2018-11,US.NJ,25646700
2018-11,US.NM,3515200
2018-11,US.NV,9654250
2018-11,US.NY,50735650
2018-11,US.OH,19749900
2018-11,US.OK,5596000
2018-11,US.OR,8321575
2018-11,US.PA,19468450
2018-11,US.RI,2816675
2018-11,US.SC,8946850
2018-11,US.SD,1402500
2018-11,US.TN,10837575
2018-11,US.TX,56477850
2018-11,US.UT,5243650
2018-11,US.VA,19697450
2018-11,US.VT,1456875
2018-11,US.WA,15141200
2018-11,US.WI,8451100
2018-11,US.WV,4189225
2018-11,US.WY,1438650
2018-12,US.AK,1490150
2018-12,US.AL,6295200
2018-12,US.AR,4145275
2018-12,US.AZ,15116700
2018-12,US.CA,92592575
2018-12,US.CO,13798475
2018-12,US.CT,10601550
2018-12,US.DC,1638450
2018-12,US.DE,1724875
2018-12,US.FL,48903550
2018-12,US.GA,21317100
2018-12,US.HI,3458200
2018-12,US.ID,2281100
2018-12,US.IL,24596850
2018-12,US.IN,9653625
2018-12,US.KS,5601725
2018-12,US.KY,5712200
2018-12,US.LA,6335075
2018-12,US.MA,15446650
2018-12,US.MD,16174850
2018-12,US.ME,1974875
2018-12,US.MI,14968075
2018-12,US.MN,10134700
2018-12,US.MO,9351000
2018-12,US.MS,4065875
2018-12,US.MT,1354000
2018-12,US.NC,16718550
2018-12,US.ND,1422850
2018-12,US.NE,2995550
2018-12,US.NH,2862625
2018-12,US.NJ,23452475
2018-12,US.NM,2830875
2018-12,US.NV,10110225
2018-12,US.NY,49318700
2018-12,US.OH,19843900
2018-12,US.OK,5725925
2018-12,US.OR,7486850
2018-12,US.PA,21309050
2018-12,US.RI,3180475
2018-12,US.SC,8126100
2018-12,US.SD,1232025
2018-12,US.TN,10422750
2018-12,US.TX,54098500
2018-12,US.UT,3932525
2018-12,US.VA,17631100
2018-12,US.VT,1132525
2018-12,US.WA,13392750
2018-12,US.WI,7834700
2018-12,US.WV,2762500
2018-12,US.WY,1286850
